0.140126 10
0.188203 11
0.193009 12
0.197816 13
0.20102 14
0.203423 15
0.232233 16
0.238642 17
0.240244 18
0.246652 19
0.250658 20
0.25226 21
0.253862 22
0.279468 23
0.28107 24
0.289882 25
0.291484 26
0.293086 27
0.301898 28
0.305903 29
0.307505 30
0.309107 31
0.310709 32
0.312311 33
0.340349 34
0.341951 35
0.343553 36
0.354768 37
0.35637 38
0.357972 39
0.359574 40
0.373192 41
0.374795 42
0.381203 43
0.382805 44
0.384407 45
0.38601 46
0.387612 47
0.389214 48
0.390816 49
0.430869 50
0.432471 51
0.434074 52
0.435676 53
0.437278 54
0.453299 55
0.454901 56
0.456503 57
0.458106 58
0.459708 59
0.46131 60
0.479734 61
0.481337 62
0.482939 63
0.49175 64
0.493353 65
0.494955 66
0.496557 67
0.498159 68
0.499761 69
0.501363 70
0.502965 71
0.504567 72
0.50617 73
0.552631 74
0.555043 72
0.555845 71
0.55665 69.4019
0.557451 68.8688
0.558252 67.3356
0.559053 66.8032
0.574273 65.27
0.575075 64.7369
0.575876 63.2044
0.576677 62.6713
0.577478 61.1388
0.578279 60.6057
0.57908 59.0725
0.579881 58.5401
0.580682 57.0069
0.581483 56.4738
0.582284 54.9413
0.583085 54.4081
0.600709 52.875
0.60151 52.3425
0.602311 50.8094
0.603112 50.2769
0.603913 48.7438
0.604714 48.2106
0.611924 46.6782
0.612725 46.145
0.613526 44.6119
0.614327 44.0794
0.615128 43.5463
0.615929 43.0138
0.61673 42.4807
0.617531 40.9475
0.618332 40.4151
0.619133 38.8819
0.619934 38.3488
0.620735 36.8163
0.621536 35.5
0.622337 34
0.62394 33
0.625542 32
0.627144 31
0.663192 30
0.664794 29
0.667197 35.5
0.704847 35
0.705644 35.5
0.706445 35
0.746494 35.5
0.747295 35
0.748092 35.5
0.748092 35.5276
0.749694 35.5552
0.751296 35.5829
0.752898 35.6105
0.7545 35.6381
0.756102 35.6657
0.764914 35.6934
0.766516 35.721
0.768119 35.7486
0.77693 35.7762
0.784941 35.8039
0.786543 35.8315
0.788145 35.8591
0.789747 35.8867
0.791349 35.9144
0.792952 35.942
0.794554 35.9696
0.836209 35.9972
0.837811 36.0249
0.839413 36.0525
0.841016 36.0801
0.842618 36.1077
0.84422 36.1354
0.852231 36.163
0.853833 36.1906
0.855435 36.2182
0.865048 36.2452
0.873058 36.2721
0.87466 36.299
0.876263 36.326
0.877865 36.3529
0.879467 36.3798
0.881069 36.4068
0.882671 36.4337
0.924327 36.4606
0.925929 36.4876
0.927531 36.5145
0.929133 36.5414
0.930735 36.5684
0.932337 36.5953
0.933939 36.6222
0.94195 36.6492
0.943552 36.6761
0.945154 36.703
0.954767 36.73
0.962778 36.7569
0.96438 36.7838
0.965982 36.8108
0.967584 36.8377
0.969186 36.8646
0.970788 36.8916
0.972391 36.9185
1.01485 36.9454
1.01645 36.9724
1.01805 36.9993
1.01965 37.0262
1.02126 37.0532
1.02286 37.0801
1.02446 37.107
1.03247 37.134
1.03407 37.1602
1.03567 37.1865
1.04529 37.2127
1.0533 37.239
1.0549 37.2652
1.0565 37.2914
1.0581 37.3177
1.05971 37.3439
1.06131 37.3702
1.06291 37.3964
1.10697 37.4227
1.10857 37.4489
1.11017 37.4751
1.11178 37.5014
1.11338 37.5276
1.11498 37.5539
1.11658 37.5801
1.12459 37.6064
1.1262 37.6326
1.1278 37.6588
1.13741 37.6851
1.14542 37.7113
1.14702 37.7376
1.14863 37.7638
1.15023 37.7901
1.15183 37.8163
1.15343 37.8425
1.15503 37.8688
1.19909 37.895
1.20069 37.9213
1.2023 37.9475
1.2039 37.9738
1.2055 38
1.2071 38.0262
1.20871 38.0525
1.21672 38.0787
1.21832 38.105
1.21992 38.1312
1.22953 38.1568
1.23754 38.1823
1.23915 38.2079
1.24075 38.2334
1.24235 38.259
1.24395 38.2845
1.24555 38.3101
1.24716 38.3356
1.29122 38.3612
1.29282 38.3867
1.29442 38.4123
1.29602 38.4378
1.29762 38.4634
1.29923 38.489
